day_folder,file,label_sequence
base1_251113,bird2_B3_251113_142151.367.wav,iikikkiikkleeeeeeeeedcdcdcdcfjjjjjjjeeeedcdc
base1_251113,bird2_B3_251113_134307.330.wav,iiiikiikiikkkleeeeeedcdcdcabdcfjjjjjeeeedcabdcdcabbbbbdcdcfjjjeeegggggleeeeedcabbdcdcdcabk
base1_251113,bird2_B3_251113_150308.412.wav,ikiiikkkleeeeeedcdcabbbdcdcabbbbdcdcfjjjjjeedcdcabbdcdcfjjjjeedcabbdcdcabbdcfjjjjee
base1_251113,bird2_B3_251113_161919.536.wav,iiiiikkkkleeeeeeeedcdcdcabbbdcdcfjjjeeeeedcabbdcdcdcfjjeeeggggggg
base1_251113,bird2_B3_251113_150921.429.wav,ikkiikkkkkleeeeedcdcdcabbdcdcfjjjjeedcabbdc
base1_251113,bird2_B3_251113_125915.244.wav,iikiiiikikkleeeeedcabdcdcabbdcdcfjjeeeedcdcabdcfjjjjjeeeedcdcdcabbbbdcdcdcdcabbggg
base1_251113,bird2_B3_251113_110643.79.wav,iikikkkleeeeedcdcdcfjjjeeedcdcfj
base1_251113,bird2_B3_251113_131601.277.wav,iikiiikkkleeeeeed
base1_251113,bird2_B3_251113_130557.258.wav,iiiiiikikilleeeeeedgggggleeeeeeedcabdcdcdcdcfjjleeedcab
base1_251113,bird2_B3_251113_152647.452.wav,iiiikiiikkleeeeeedcdcdcfjjlleeeedcdcabbbdcdcdcfjjjjjeedcdcdcdcabbdcdcfjjjjjeeeedcdcabbg
base1_251113,bird2_B3_251113_111402.95.wav,iiiiiiikkleeeeedcdcabbdcdcajjjeeeeedcabbdcdcabbbdcdcfjjjjjeeedcabbdcdcabbdcabbdcdcfjjj
base1_251113,bird2_B3_251113_104747.74.wav,iiiiikkkikleeeedcdcdcdcabbbbdcdcabbgmmeeeeeedcdcabdcfjjj
base1_251113,bird2_B3_251113_122846.198.wav,iiiiiikkkleeeeedcabbbbdcdcabbbdcfjjjjeedcdcabbdcdcdcfjjjjjjeedcdcabdcdcdcabbdcabbbg
base1_251113,bird2_B3_251113_112457.125.wav,iiiiiikikkkleeeedcdcabdcdcfjjeeeeeedcabbdcdcdcfj
base1_251113,bird2_B3_251113_110846.87.wav,iiikkkkleeeeedcabbdcfjjjjjjellmmmeeeedcabbbggggggggleeeeeedcabbdcfjjjjeeedcabbdcdca
base1_251113,bird2_B3_251113_141637.358.wav,iiiikikkkleeeeeedcdcabdcdcabbdcdcabbbbdcdcdcfjjjjeeeedcdcabbdcdcabbdcai
base1_251113,bird2_B3_251113_110916.88.wav,iiiikkleeeeeeedcdcabbbdcdcfjjjjjeeeedcdcdcfjjjjeeeedcdcabbdcfjjjjjjmmeedcdcdcabbdcabbdcdcabbd
base1_251113,bird2_B3_251113_112310.119.wav,iiiikkkkkkleeeedcdcabbdcfjjjeeeeedcabdcabbdcfjjjeeeedcdcabdcabbdcdcfjjjjeeeeedcabdc
base1_251113,bird2_B3_251113_103009.48.wav,iiiiiikkkkkleeeedcdcabdcdcfjjjjlmeeeeedcdcabbdcfjjjjjjjjmeedcabbg
base1_251113,bird2_B3_251113_135509.338.wav,iiikkiikkkikkleeeeedcdcdcdcabbdcdcfjjeeeedcdcdcabbdcdfjjjeeeeeeedcabbbdcdcfjjjjjjeedcabbdc
base1_251113,bird2_B3_251113_112433.123.wav,iikikikkleeeeedcdcabdcabbdcfjjjjeeeeedcdc
base1_251113,bird2_B3_251113_155706.492.wav,iikiiiiikkkikkkkleeeeelleeeeeeedcdcabbdcdcabbbbbbblleeedck
base1_251113,bird2_B3_251113_163119.564.wav,iiikkkleeeeeedcdcfjjeedcdcabdcfjjjjj
base1_251113,bird2_B3_251113_140209.351.wav,iiikiikkkkkkkleeeeeedcdcdcdcabgggggleeeed
base1_251113,bird2_B3_251113_103341.59.wav,iiiikikkileeeedcdcabdcdcabbggggggleeeedcabdcdcfjjjjeeeeelleegggkkklelmmeeeedcabbbdcdcab
base1_251113,bird2_B3_251113_123636.220.wav,iiiikiikkkkleeeedcabfjjjeedcabdcdcabbdcdcdcdcfjjjjjeedcdcdcabbdcabbdcdcabbbd
base1_251113,bird2_B3_251113_132700.310.wav,iiiikkikkkkkkkkleeeeeeedcdcabbdcdcfjjeedcdcdcdcabbdcdcdcabbdcdcfjjjjeeeeedcabbdcdcabbdcabbbdcdcfjjjeeeeldcdcabbbdcdc
base1_251113,bird2_B3_251113_133748.321.wav,iiiiiiikkkkleeeeeedcdcdcabbbbdcdcabbdcdcfjjjeeedcdcabb
base1_251113,bird2_B3_251113_131155.261.wav,iikkkkkeeeedcdcabdcdcfjjjlleedcdcdcabdcdcfjjjeeedcabb
base1_251113,bird2_B3_251113_151959.441.wav,iikiiikkkleeeedcdcdcabbbdcfjjjjjeedcdcdcfjjjjjeeeedcabbbbdcdcfjjjeeeeedcdcdcgggggikleeedcabbggggglleeeeedcdcabbbggg
base1_251113,bird2_B3_251113_121823.172.wav,iiiiiikkkleeeeeedcdcdcdcabbdcdcabbb
base1_251113,bird2_B3_251113_102048.22.wav,iiiiikkkkeeeeeedcdcabbg
base1_251113,bird2_B3_251113_142256.370.wav,iiiiiikileeeeedcdcdcfjjjjeeeedcdcabbdcfjjjjleeeedcdcfjjjjjeeeeedcabbdcdcdcdcfjjjjjjjjlleedcdcabbbdcdcfjjjjeeedcggg
base1_251113,bird2_B3_251113_163451.574.wav,ikkikkkkkkkleeeedcdcfjjjjjeeeedcdcabbbdcdcfjjjjeeedcabbdcfjjjeeeeedcdcabbb
base1_251113,bird2_B3_251113_123339.212.wav,iiiikkkkkleeeeedcdcabbdcfjjjeeedcabbbbdcdcabbdcdcabbbbdcdcfjjjjjjeeedcabdcdcfjjjjjmmledcabbbdcdcabbdcdcdcfjjjjjjeedcdcabbgg
base1_251113,bird2_B3_251113_162647.549.wav,ikkkiiikkkkkleeeedcdcdcfjjjjjeeeedcdcabbbdcdcfjjjjjemlmeedcdcabbdcdcdcabbggggleeedckg
base1_251113,bird2_B3_251113_102831.44.wav,iiiiikkiileeeedcabbbdcdcjjjjjjjeedcdcdcdcabdcdcfjjjjjeeedcdcabbdcdcfjjjjeeeedcabbggegggkikleeeeedcdcdcdcabbdcdcfjjjjjjjeeedcdcdcabbdcdcfjj
base1_251113,bird2_B3_251113_102742.42.wav,iiiikikleeeedcdcdcdcfjjjjmeeedcdcdcabbbdcikiikkleeedcabbdcdcfjj
base1_251113,bird2_B3_251113_114116.151.wav,iiikkkkkkeeeeedcdcabbdcfjjjeeedcdcabbbggggggiileeeedcdcdcabbdcabbbbdcdcdcfjjjjeeedcabbbdcabbdcfjjjjjjeeedcdcdcabb
base1_251113,bird2_B3_251113_150331.413.wav,iikkikkleeeeeeedcdcabbdcfjjjjjjjeeeedcdcabbbdcdcfjjjjjjjeeeedcdcabbdcdcdcdcabbbdcfjgggggggg
base1_251113,bird2_B3_251113_140124.350.wav,iiiikiiiikkkleeeedcdcfjjedcdcfjjjjeeedcdcabb
base1_251113,bird2_B3_251113_142413.372.wav,iiiiiiiiiikkkkkkkleeeedcdcfjjjjeedcdcdcdcfjjjjjeeedcdcdcdkleeeedcfjjjjmeelleeedc
base1_251113,bird2_B3_251113_115130.157.wav,iiiiikikikkleeeedcdcabbbdcdcabdcdcfjjjeeeeedcdcabbdcabbdcfjjjjjeedcdcabbdcdcabg
base1_251113,bird2_B3_251113_131956.296.wav,kkkikkkkkleeeeedcdcdcabbdcfjjjeeedcdcabbdcdcdcabbbbdcdcfjjleedcabbbdcdcfj
base1_251113,bird2_B3_251113_113754.142.wav,iikkkkkkleeeeeeeedcdcabbdcfjjeeedcabdcdcabbbbdcdcdcfjjjeedcfabbdcabbgggggggkgk
base1_251113,bird2_B3_251113_121645.169.wav,iiikkikkkkleeeeedcdcabbbbdcdcfjjjeeeedcdcabbbdcdcdcabbbg
base1_251113,bird2_B3_251113_122708.193.wav,iikikkkkkkleeedcdcabbdcdcabbdcdcfjjjjjeeedcdcabbdcabbdcdcab
base1_251113,bird2_B3_251113_163038.563.wav,iiiikikkkkelleeeedcdcdcdcfjjjeeedcdcabbbdcdcabbbdcfjjjjjeeedcdcabbdcdcfjjjjeedcdcabbdcdcfjjjjjjjeeeeedcdcabbdcabbdcdcfjjjjjjeeggg
base1_251113,bird2_B3_251113_102706.41.wav,iiikkkleeedcabdcdcfjjjmeeeeedcabbdcabbdcdcfjjjjjeeeedcdcabdcdcfjj
