day_folder,file,label_sequence
base2_250915,bird2_J6_250915_123946.48.wav,iiiiikkkkleeeedcabbbbdcfjjjjjjmmeeeedcdcdcabbbdcdcfjjjeeee
base2_250915,bird2_J6_250915_133308.185.wav,iiiiikkkleeeeeedcabbbdcdcfjjjeeeeee
base2_250915,bird2_J6_250915_120629.9.wav,iikkleeedcdcabbbbdcdcdcdcfjjjjjmmlleeedcdcabbdcdcabbbdcdcdcabbg
base2_250915,bird2_J6_250915_133510.191.wav,iiiiikkkleeeeeeedcabbdcfjjmeeeedcabbdcdc
base2_250915,bird2_J6_250915_131104.144.wav,iiiiilleeeeedcdcfjjjmlmleeeedcdcabbdcfjjjeeedcabbbbdcdcdcdcabbbbdcdcdcfjjjjjeeedcdcdcdcabbbi
base2_250915,bird2_J6_250915_164928.567.wav,iiikikkkkkkleeeedcdcabbdcdcdcfjjjeeedcdcdcfjjjmeeedcabbdcdcabbbbbbdcdcabbdcfjjjjmeeeeedcabbbdcdcdcabbdcdcdcabbdcdcfjjjjjjeedcdcabbdc
base2_250915,bird2_J6_250915_130048.117.wav,iiiiikkkkkleeeeeeeedcdcabbbdcdcfjjjjeeeeeedcabbdcdcfjjjeeedcdcabbdcdcf
base2_250915,bird2_J6_250915_162347.528.wav,iiiiikkkkkleeeeeeedcdcdcabbdcdcabbbdcdcdcfjjjeeeeedcabbbbbdcdcabbbbggggggglleeedcabbbdcdcabbdcfabb
base2_250915,bird2_J6_250915_145920.343.wav,iiiiiiikkkkeeeeeeeedcabbdcdcfjjeeedcdcabbdcfjkkleeeeedcabbbdcfjjjjjjeeeedcdcabbbdcabbbdcdcdcfjjjmeeedcabbgggg
base2_250915,bird2_J6_250915_160528.477.wav,iiikkkkkkkkkkkleeeeeedcabbbbdcfjjjjeeedcabbdcgggggggkleeeeedcdcabbbdcdca
base2_250915,bird2_J6_250915_180638.723.wav,iiiiikiikkleeeedcabbbdcdcfjjjjjjmmeeedcabbiggggglleeeedcabbbbdcdcabbdcfjjjjjjllledcabbbbdcdcabbdc
base2_250915,bird2_J6_250915_133747.198.wav,iiikkkleeedcdcdcdcfjjeeedcabbbdcdcfjjjmeeedcabbbdcdcdcgfjjjeeedcabbbdcdcabbbdcdcabbdcabdcfabbbdcfjjmeeedcabbbbdcdcabbdc
base2_250915,bird2_J6_250915_140319.216.wav,iikkkikleeeeeedcdcdcabbbbbdcfjjjjjeeeedcdcabbbdcabgg
base2_250915,bird2_J6_250915_130854.139.wav,iiiiikkleeeeedcdcdcabbbgggggkleeedcabbbdcdcdcabbbgg
base2_250915,bird2_J6_250915_174927.677.wav,ikkkkkleeeeeeedcaikileeeedcabbdcdcabbdcfjjjmeeeedcabbbdcabbdcfjklleeeeeeedcabbdcfjjjeeeedcabbbdc
base2_250915,bird2_J6_250915_175800.697.wav,iiiiiiikkleeeeeedcdcabdcdcabbdcfjjjjeeedcdcabbbbdcdcabbdcdc
base2_250915,bird2_J6_250915_165035.569.wav,iiiikkkkleeeeeeeedcdcdcabbbdcdcdcdcfjjjjmeeeedcabbdcdcfjjjjjjjeeedcdcabbdcdcabbdcdcfjjjjjjjmeeeedcdcdcabbdcag
base2_250915,bird2_J6_250915_172953.639.wav,ikikikkkleeeeeeedcabbdcfjjeeeeedcdcfjjjjeeedcdcabbdcabbbbbdcdcabbdcdcfjjjj
base2_250915,bird2_J6_250915_151530.388.wav,iiiiiikkkkkkkeeeeeeeedcdcabbdcdcfjjjjmeeedcdcabbbbdcdc
base2_250915,bird2_J6_250915_133655.195.wav,iiiiiiikikleeeeedcdcabbdcfjjjjeedcabbbdcdcabbikkleeeeeedcabbdcdcabbdcdcfjjjmeeeeedcab
base2_250915,bird2_J6_250915_145617.339.wav,iiiikkkkkleeeedcdcabbdcdcabbbdcfjjjjjmlleeedcdcabbdcdcabbgggggllmlmeeeedcdcdcabbbbbdcdcabbdcdcabbdcdcabbk
base2_250915,bird2_J6_250915_180050.704.wav,iikkkkikkleeeeedcabbdcdcdcfjjjjmeeedcabbdcdcabbdcfjjjjjeeedcdcfjejjeedcdcabbdcabdcabbbdcfabagggggg
base2_250915,bird2_J6_250915_120755.13.wav,iiikkkleeeedcdcabbdcfjjjjiillmmeeeedcdcdcabbbbbdcdcabbbbbdcdcdcfjjjjjeeeeeedcdcabbbbbdcdcabbdcdcfjjjjjeeekg
base2_250915,bird2_J6_250915_130545.133.wav,iiikikkeeeeeeeeeeedcabbdcfjjjjjlleeeeedcdcabdcag
base2_250915,bird2_J6_250915_154546.429.wav,iiiiikkkkkleeeeeeedcabbdcfjjjjeeeedcdcabbdcdcabbbdcfjjjjjeeeeedcabb
